# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
19748559,691,-139,712,-52,275,-367
19753824,691,-138,711,-48,288,-367
19759406,691,-139,710,-48,288,-367
19764670,693,-138,710,-48,288,-367
19769935,692,-137,707,-48,288,-367
19775199,691,-139,709,-48,288,-367
19780463,690,-138,710,-48,288,-367
19785727,693,-142,708,-48,288,-367
19791211,693,-140,709,-48,288,-367
19796476,695,-137,710,-48,288,-367
19801740,690,-139,708,-48,288,-367
19807004,687,-139,709,-48,288,-367
19812268,692,-141,709,-48,288,-367
19817533,692,-139,708,-48,288,-367
19822797,691,-139,710,-48,288,-367
19828062,690,-138,707,-48,288,-367
19833326,688,-139,711,-48,288,-367
19838593,692,-139,709,-48,288,-367
19843857,692,-139,712,-48,288,-367
19849121,690,-137,711,-48,288,-367
19854386,693,-139,711,-48,288,-367
19859652,692,-136,708,-48,288,-367
19864917,693,-139,711,-48,288,-367
19870181,691,-140,713,-48,288,-367
19875445,693,-139,708,-48,288,-367
19880710,691,-138,712,-48,288,-367
19885974,690,-140,714,-48,288,-367
19891457,691,-143,711,-48,288,-367
19896722,693,-139,710,-39,280,-367
19902304,688,-138,712,-39,280,-367
19907569,691,-139,709,-39,280,-367
19912833,692,-139,711,-39,280,-367
19918099,693,-140,711,-39,280,-367
19923363,689,-140,710,-39,280,-367
19928628,693,-138,709,-39,280,-367
19934086,692,-139,710,-39,280,-367
19939351,692,-141,711,-39,280,-367
19944615,692,-138,709,-39,280,-367
19949881,689,-137,709,-39,280,-367
19955145,688,-141,711,-39,280,-367
19960410,694,-138,711,-39,280,-367
19965675,688,-140,711,-39,280,-367
19970940,689,-138,711,-39,280,-367
19976205,690,-138,709,-39,280,-367
19981469,691,-138,710,-39,280,-367
19986952,691,-141,708,-39,280,-367
19992216,691,-140,711,-39,280,-367
19997481,694,-138,712,-39,280,-367
20002745,692,-140,711,-39,280,-367
20029455,692,-136,709,-39,280,-367
20034719,693,-139,713,-39,280,-367
20039984,692,-139,706,-43,275,-358
20045566,693,-138,711,-43,275,-358
20050831,691,-141,711,-43,275,-358
20056095,693,-139,712,-43,275,-358
20061360,692,-141,710,-43,275,-358
20066624,690,-139,710,-43,275,-358
20071890,693,-138,707,-43,275,-358
20077154,690,-138,709,-43,275,-358
20082418,693,-138,707,-43,275,-358
20087901,693,-138,706,-43,275,-358
20093166,691,-138,712,-43,275,-358
20098431,690,-139,710,-43,275,-358
20103695,691,-138,709,-43,275,-358
20108960,693,-140,709,-43,275,-358
20114224,689,-140,708,-43,275,-358
20119488,690,-141,708,-43,275,-358
20124753,690,-137,713,-43,275,-358
20130018,692,-141,709,-43,275,-358
20135281,689,-142,712,-43,275,-358
20140546,690,-138,710,-43,275,-358
20145811,691,-140,707,-43,275,-358
20151075,693,-138,710,-43,275,-358
20156340,693,-140,711,-43,275,-358
20161605,691,-138,710,-43,275,-358
20166870,690,-139,710,-43,275,-358
20172135,693,-139,710,-43,275,-358
20177399,692,-137,711,-43,275,-358
20182882,692,-138,713,-56,284,-363
20188465,693,-139,710,-56,284,-363
20193730,691,-139,709,-56,284,-363
20198994,686,-136,709,-56,284,-363
20204261,693,-140,713,-56,284,-363
20209526,693,-139,710,-56,284,-363
20214791,691,-138,712,-56,284,-363
20220055,691,-140,712,-56,284,-363
20225319,693,-139,711,-56,284,-363
20230584,690,-139,709,-56,284,-363
20235849,691,-140,710,-56,284,-363
20241114,692,-138,709,-56,284,-363
20246377,691,-138,708,-56,284,-363
20251642,693,-137,710,-56,284,-363
20256907,690,-139,707,-56,284,-363
20262172,689,-139,710,-56,284,-363
20267437,691,-141,710,-56,284,-363
20272701,690,-138,711,-56,284,-363
20277966,689,-139,709,-56,284,-363
20283449,692,-139,711,-56,284,-363
20288713,691,-137,708,-56,284,-363
20293978,693,-137,712,-56,284,-363
20299242,692,-137,712,-56,284,-363
20304506,691,-139,711,-56,284,-363
20309772,692,-138,710,-56,284,-363
20315036,691,-141,710,-56,284,-363
20320300,690,-138,713,-43,288,-376
20325883,689,-137,710,-43,288,-376
20331147,692,-138,711,-43,288,-376
20336412,694,-139,710,-43,288,-376
20341677,691,-140,712,-43,288,-376
20346941,695,-138,710,-43,288,-376
20352206,692,-141,709,-43,288,-376
20357469,691,-140,713,-43,288,-376
20362733,691,-139,709,-43,288,-376
20367998,689,-139,709,-43,288,-376
20373262,694,-140,708,-43,288,-376
20378745,693,-138,712,-43,288,-376
20384010,693,-140,713,-43,288,-376
20389274,692,-138,708,-43,288,-376
20394538,690,-137,710,-43,288,-376
20399803,691,-142,714,-43,288,-376
20405067,691,-136,712,-43,288,-376
20410332,692,-139,712,-43,288,-376
20415597,693,-140,707,-43,288,-376
20420861,695,-139,712,-43,288,-376
20426126,694,-139,709,-43,288,-376
20431390,692,-140,710,-43,288,-376
20436655,694,-142,710,-43,288,-376
20441920,688,-139,710,-43,288,-376
20447185,689,-139,706,-43,288,-376
20452449,691,-137,709,-43,288,-376
20457713,693,-138,710,-43,288,-376
20462978,692,-140,710,-39,280,-363
20468563,693,-139,711,-39,280,-363
20473827,690,-140,710,-39,280,-363
20479310,693,-141,707,-39,280,-363
20484575,693,-138,708,-39,280,-363
20489840,691,-138,710,-39,280,-363
20495104,690,-141,708,-39,280,-363
20500368,690,-137,711,-39,280,-363
20505633,692,-138,709,-39,280,-363
20510898,692,-139,712,-39,280,-363
20516164,689,-138,711,-39,280,-363
20521428,691,-139,710,-39,280,-363
20526692,692,-138,708,-39,280,-363
20531957,689,-141,709,-39,280,-363
20537221,692,-138,710,-39,280,-363
20542486,692,-139,711,-39,280,-363
20547751,694,-138,710,-39,280,-363
20553015,692,-141,710,-39,280,-363
20558279,691,-141,708,-39,280,-363
20563544,692,-139,712,-39,280,-363
20568808,692,-137,712,-39,280,-363
20574291,689,-139,708,-39,280,-363
20579556,688,-139,709,-39,280,-363
20584822,692,-136,711,-39,280,-363
20590087,691,-138,711,-39,280,-363
20595351,691,-139,712,-39,280,-363
20600616,693,-139,709,-39,280,-363
20605883,691,-140,712,-39,280,-363
20611466,692,-140,709,-39,280,-363
20616730,692,-138,712,-39,280,-363
20621996,694,-137,711,-39,280,-363
20627260,692,-137,712,-39,280,-363
20632525,689,-139,708,-39,280,-363
20637790,692,-141,711,-39,280,-363
20643055,692,-138,712,-39,280,-363
20648318,695,-139,709,-39,280,-363
20653583,691,-138,710,-39,280,-363
20658848,693,-139,711,-39,280,-363
20664113,691,-140,710,-39,280,-363
20669377,689,-139,708,-39,280,-363
20674861,691,-138,710,-39,280,-363
20680125,690,-140,713,-39,280,-363
20685390,688,-139,710,-39,280,-363
20690655,695,-139,710,-39,280,-363
20695920,690,-140,710,-39,280,-363
20701184,691,-140,709,-39,280,-363
20706449,693,-139,710,-39,280,-363
20711714,692,-139,708,-39,280,-363
20716979,690,-138,709,-39,280,-363
20722244,691,-139,711,-39,280,-363
20727507,692,-140,711,-39,280,-363
20732772,690,-137,712,-39,280,-363
20738036,691,-138,711,-39,280,-363
20743300,691,-137,709,-39,284,-367
20748883,691,-139,711,-39,284,-367
20754147,691,-138,713,-39,284,-367
20759412,693,-141,707,-39,284,-367
20764677,693,-139,713,-39,284,-367
20770160,690,-139,710,-39,284,-367
20775424,692,-139,709,-39,284,-367
20780688,690,-138,711,-39,284,-367
20785953,691,-140,710,-39,284,-367
20791217,691,-139,713,-39,284,-367
20796481,690,-140,711,-39,284,-367
20801746,692,-141,709,-39,284,-367
20807011,691,-137,710,-39,284,-367
20812275,694,-137,708,-39,284,-367
20817539,691,-138,711,-39,284,-367
20822804,692,-139,710,-39,284,-367
20828070,687,-140,710,-39,284,-367
20833333,692,-138,711,-39,284,-367
20838598,692,-137,711,-39,284,-367
20843863,691,-139,709,-39,284,-367
20849128,690,-137,707,-39,284,-367
20854392,691,-140,712,-39,284,-367
20859656,691,-138,710,-39,284,-367
20864921,692,-139,712,-39,284,-367
20870404,691,-140,710,-39,284,-367
20875668,693,-138,711,-39,284,-367
20880933,690,-139,709,-39,284,-367
20886197,690,-141,710,-35,284,-371
20891779,691,-141,711,-35,284,-371
20897043,692,-141,711,-35,284,-371
20902307,693,-140,708,-35,284,-371
20907572,692,-138,710,-35,284,-371
20912838,691,-139,707,-35,284,-371
20918102,693,-139,707,-35,284,-371
20923366,690,-140,709,-35,284,-371
20928630,695,-138,710,-35,284,-371
20933896,694,-139,708,-35,284,-371
20939161,693,-139,713,-35,284,-371
20944426,694,-139,709,-35,284,-371
20949690,693,-139,709,-35,284,-371
20954956,689,-139,709,-35,284,-371
20960220,691,-140,713,-35,284,-371
20965485,693,-137,710,-35,284,-371
20971162,690,-139,710,-35,284,-371
20976426,692,-140,713,-35,284,-371
20981690,691,-138,710,-35,284,-371
20986955,691,-139,711,-35,284,-371
20992218,692,-138,710,-35,284,-371
20997483,694,-136,710,-35,284,-371
21002747,691,-138,712,-35,284,-371
21029455,691,-139,707,-35,301,-367
21035040,694,-139,710,-35,301,-367
21040304,691,-140,711,-35,301,-367
21045569,691,-139,707,-35,301,-367
21050833,692,-138,709,-35,301,-367
21056098,689,-139,710,-35,301,-367
21061362,689,-140,711,-35,301,-367
21066845,693,-139,711,-35,301,-367
21072109,693,-140,712,-35,301,-367
21077375,692,-139,712,-35,301,-367
21082639,693,-138,711,-35,301,-367
21087904,689,-138,708,-35,301,-367
21093169,691,-141,713,-35,301,-367
21098433,691,-139,714,-35,301,-367
21103697,690,-139,712,-35,301,-367
21108962,691,-140,712,-35,301,-367
21114226,692,-138,710,-35,301,-367
21119490,689,-140,710,-35,301,-367
21124755,688,-139,710,-35,301,-367
21130019,690,-140,709,-35,301,-367
21135284,690,-136,707,-35,301,-367
21140549,693,-140,708,-35,301,-367
21145814,690,-138,710,-35,301,-367
21151078,693,-142,709,-35,301,-367
21156343,690,-136,711,-35,301,-367
21161607,691,-139,710,-35,301,-367
21167090,690,-139,711,-35,301,-367
21172355,693,-141,711,-43,288,-371
21177937,691,-140,709,-43,288,-371
21183201,691,-138,712,-43,288,-371
21188465,691,-136,710,-43,288,-371
21193729,691,-141,713,-43,288,-371
21198994,691,-139,707,-43,288,-371
21204258,693,-142,709,-43,288,-371
21209523,692,-139,710,-43,288,-371
21214787,688,-139,710,-43,288,-371
21220051,691,-138,710,-43,288,-371
21225315,692,-139,710,-43,288,-371
21230581,691,-138,712,-43,288,-371
21235846,691,-138,711,-43,288,-371
21241111,693,-140,710,-43,288,-371
21246375,691,-140,711,-43,288,-371
21251640,692,-140,710,-43,288,-371
21256905,688,-137,714,-43,288,-371
21262388,689,-138,709,-43,288,-371
21267653,690,-140,710,-43,288,-371
21272919,691,-140,710,-43,288,-371
21278184,693,-137,713,-43,288,-371
21283449,692,-141,711,-43,288,-371
21288713,690,-140,711,-43,288,-371
21293978,691,-137,707,-43,288,-371
21299242,690,-139,712,-43,288,-371
21304506,693,-140,713,-43,288,-371
21309770,689,-136,712,-43,280,-367
21315353,694,-136,708,-43,280,-367
21320618,690,-139,710,-43,280,-367
21325884,693,-139,710,-43,280,-367
21331148,692,-141,712,-43,280,-367
21336413,692,-138,708,-43,280,-367
21341677,691,-139,709,-43,280,-367
21346944,691,-138,709,-43,280,-367
21352207,690,-139,711,-43,280,-367
21357471,691,-139,715,-43,280,-367
21362954,691,-137,711,-43,280,-367
21368218,692,-138,710,-43,280,-367
21373483,691,-139,711,-43,280,-367
21378747,693,-138,710,-43,280,-367
21384012,690,-141,710,-43,280,-367
21389276,691,-140,709,-43,280,-367
21394540,689,-139,708,-43,280,-367
21399805,693,-138,708,-43,280,-367
21405070,695,-139,709,-43,280,-367
21410334,691,-138,709,-43,280,-367
21415598,690,-139,709,-43,280,-367
21420865,690,-137,711,-43,280,-367
21426130,691,-138,711,-43,280,-367
21431394,692,-138,711,-43,280,-367
21436658,691,-140,710,-43,280,-367
21441923,692,-141,710,-43,280,-367
21447188,690,-139,711,-43,280,-367
21452452,692,-136,710,-48,297,-371
21458253,690,-141,712,-48,297,-371
21463518,691,-138,712,-48,297,-371
21468783,692,-139,710,-48,297,-371
21474047,691,-140,710,-48,297,-371
21479311,694,-138,712,-48,297,-371
21484576,691,-138,706,-48,297,-371
21489841,694,-136,710,-48,297,-371
21495105,690,-141,709,-48,297,-371
21500369,694,-137,710,-48,297,-371
21505633,692,-137,710,-48,297,-371
21510899,692,-137,709,-48,297,-371
21516163,693,-141,711,-48,297,-371
21521428,693,-139,710,-48,297,-371
21526693,691,-136,708,-48,297,-371
21531958,694,-139,708,-48,297,-371
21537222,691,-139,711,-48,297,-371
21542487,688,-140,708,-48,297,-371
21547751,690,-138,713,-48,297,-371
21553016,688,-139,708,-48,297,-371
21558498,693,-138,711,-48,297,-371
21563763,691,-136,710,-48,297,-371
21569027,691,-139,707,-48,297,-371
21574291,689,-140,710,-48,297,-371
21579556,691,-141,711,-48,297,-371
21584820,689,-140,709,-48,297,-371
21590085,692,-136,710,-48,297,-371
21595349,692,-139,710,-39,288,-354
21600931,690,-137,713,-39,288,-354
21606195,692,-137,710,-39,288,-354
21611460,692,-140,709,-39,288,-354
21616724,688,-138,712,-39,288,-354
21621988,690,-138,710,-39,288,-354
21627253,690,-139,709,-39,288,-354
21632517,693,-139,710,-39,288,-354
21637782,693,-141,711,-39,288,-354
21643047,693,-138,709,-39,288,-354
21648311,691,-137,710,-39,288,-354
21653577,691,-139,710,-39,288,-354
21659060,691,-139,711,-39,288,-354
21664324,690,-137,710,-39,288,-354
21669589,692,-141,710,-39,288,-354
21674854,695,-141,711,-39,288,-354
21680118,692,-138,712,-39,288,-354
21685383,694,-140,711,-39,288,-354
21690648,693,-139,709,-39,288,-354
21695913,691,-139,710,-39,288,-354
21701178,692,-139,710,-39,288,-354
21706442,691,-139,710,-39,288,-354
21711706,690,-137,710,-39,288,-354
21716970,691,-139,709,-39,288,-354
21722235,689,-139,711,-39,288,-354
21727499,691,-140,711,-39,288,-354
21732763,691,-140,714,-39,288,-354
21738028,691,-140,710,-52,275,-367
21743610,689,-140,713,-52,275,-367
21748876,694,-140,711,-52,275,-367
21754359,693,-138,712,-52,275,-367
21759625,692,-140,709,-52,275,-367
21764892,692,-139,711,-52,275,-367
21770155,691,-139,710,-52,275,-367
21775420,693,-138,711,-52,275,-367
21780685,693,-140,710,-52,275,-367
21785950,694,-138,711,-52,275,-367
21791214,692,-136,711,-52,275,-367
21796478,692,-139,709,-52,275,-367
21801742,691,-138,709,-52,275,-367
21807007,692,-139,710,-52,275,-367
21812271,690,-140,711,-52,275,-367
21817536,691,-141,711,-52,275,-367
21822800,688,-136,711,-52,275,-367
21828065,690,-138,708,-52,275,-367
21833329,692,-136,710,-52,275,-367
21838593,693,-140,712,-52,275,-367
21843859,692,-138,710,-52,275,-367
21849123,691,-140,712,-52,275,-367
21854607,693,-139,711,-52,275,-367
21859873,692,-139,710,-52,275,-367
21865137,690,-139,711,-52,275,-367
21870401,692,-139,706,-52,275,-367
21875665,692,-137,711,-48,280,-358
21881247,694,-137,712,-48,280,-358
21886512,691,-139,712,-48,280,-358
21891777,692,-139,708,-48,280,-358
21897040,692,-139,713,-48,280,-358
21902304,693,-139,709,-48,280,-358
21907569,692,-139,710,-48,280,-358
21912834,694,-138,712,-48,280,-358
21918098,691,-139,712,-48,280,-358
21923362,695,-140,708,-48,280,-358
21928627,691,-140,709,-48,280,-358
21933893,692,-141,708,-48,280,-358
21939157,694,-138,709,-48,280,-358
21944422,687,-139,713,-48,280,-358
21949905,692,-137,712,-48,280,-358
21955169,691,-141,712,-48,280,-358
21960434,690,-138,711,-48,280,-358
21965699,693,-140,707,-48,280,-358
21970964,692,-138,711,-48,280,-358
21976227,692,-138,711,-48,280,-358
21981492,692,-139,711,-48,280,-358
21986756,690,-140,710,-48,280,-358
21992021,690,-140,708,-48,280,-358
21997284,691,-137,709,-48,280,-358
22002742,689,-141,710,-48,284,-371
22029772,690,-139,713,-48,284,-371
22035037,688,-139,713,-48,284,-371
22040300,693,-140,711,-48,284,-371
22045565,691,-136,710,-48,284,-371
22051048,692,-138,710,-48,284,-371
22056312,692,-139,713,-48,284,-371
22061578,693,-137,711,-48,284,-371
22066843,698,-140,711,-48,284,-371
22072107,691,-140,709,-48,284,-371
22077372,693,-137,709,-48,284,-371
22082636,692,-138,710,-48,284,-371
22087902,693,-138,709,-48,284,-371
22093166,691,-139,710,-48,284,-371
22098430,694,-138,711,-48,284,-371
22103694,694,-139,711,-48,284,-371
22108959,691,-138,711,-48,284,-371
22114223,689,-139,713,-48,284,-371
22119488,694,-138,708,-48,284,-371
22124752,691,-138,708,-48,284,-371
22130017,692,-139,707,-48,284,-371
22135281,693,-137,710,-48,284,-371
22140546,693,-138,714,-48,284,-371
22146030,691,-140,711,-48,284,-371
22151294,690,-138,707,-48,284,-371
22156559,691,-137,710,-48,284,-371
22161823,691,-141,710,-43,288,-367
22167405,689,-139,709,-43,288,-367
22172670,692,-140,712,-43,288,-367
22177935,687,-138,708,-43,288,-367
22183200,691,-139,710,-43,288,-367
22188464,692,-140,709,-43,288,-367
22193728,692,-142,707,-43,288,-367
22198992,692,-135,710,-43,288,-367
22204257,691,-139,713,-43,288,-367
22209521,692,-137,713,-43,288,-367
22214786,692,-138,713,-43,288,-367
22220052,691,-138,711,-43,288,-367
22225315,692,-140,712,-43,288,-367
22230581,694,-139,709,-43,288,-367
22235846,693,-140,713,-43,288,-367
22241110,689,-139,709,-43,288,-367
22246593,691,-141,708,-43,288,-367
22251858,690,-140,709,-43,288,-367
22257122,690,-139,709,-43,288,-367
22262387,691,-139,709,-43,288,-367
22267652,691,-138,710,-43,288,-367
22272918,690,-139,709,-43,288,-367
22278182,687,-137,708,-43,288,-367
22283446,692,-141,712,-43,288,-367
22288712,689,-139,713,-43,288,-367
22293976,691,-138,711,-43,288,-367
22299240,692,-139,712,-43,288,-367
22304504,694,-138,706,-35,288,-367
22310087,691,-138,711,-35,288,-367
22315352,689,-138,709,-35,288,-367
22320617,694,-138,707,-35,288,-367
22325882,690,-139,709,-35,288,-367
22331146,692,-139,712,-35,288,-367
22336411,693,-138,708,-35,288,-367
22341675,692,-138,709,-35,288,-367
22347159,690,-138,711,-35,288,-367
22352424,692,-143,711,-35,288,-367
22357688,691,-137,711,-35,288,-367
22362953,689,-138,709,-35,288,-367
22368217,692,-140,712,-35,288,-367
22373483,691,-138,709,-35,288,-367
22378747,689,-140,711,-35,288,-367
22384012,692,-135,712,-35,288,-367
22389276,691,-140,714,-35,288,-367
22394541,692,-138,714,-35,288,-367
22399807,689,-141,708,-35,288,-367
22405072,693,-140,709,-35,288,-367
22410336,691,-140,712,-35,288,-367
22415601,690,-140,708,-35,288,-367
22420866,689,-138,711,-35,288,-367
22426133,689,-137,711,-35,288,-367
22431397,692,-137,710,-35,288,-367
22436661,691,-139,710,-35,288,-367
22442145,693,-141,709,-39,288,-363
22447727,691,-141,711,-39,288,-363
22452992,689,-139,711,-39,288,-363
22458256,691,-139,711,-39,288,-363
22463520,692,-140,711,-39,288,-363
22468785,694,-138,711,-39,288,-363
22474050,691,-139,710,-39,288,-363
22479314,693,-136,712,-39,288,-363
22484578,692,-141,712,-39,288,-363
22489844,689,-138,710,-39,288,-363
22495108,692,-140,710,-39,288,-363
22500373,694,-137,711,-39,288,-363
22505637,690,-139,709,-39,288,-363
22510903,690,-139,711,-39,288,-363
22516168,689,-140,711,-39,288,-363
22521432,691,-139,710,-39,288,-363
22526696,691,-138,711,-39,288,-363
22531962,692,-141,711,-39,288,-363
22537225,692,-139,712,-39,288,-363
22542708,689,-139,712,-39,288,-363
22547973,693,-141,709,-39,288,-363
22553237,690,-140,708,-39,288,-363
22558501,689,-139,710,-39,288,-363
22563765,690,-139,709,-39,288,-363
22569030,691,-137,710,-39,288,-363
22574294,691,-139,710,-39,288,-363
22579560,690,-139,713,-39,288,-363
22584825,693,-139,709,-39,280,-371
22590407,688,-141,711,-39,280,-371
22595671,693,-138,709,-39,280,-371
22600936,692,-142,707,-39,280,-371
22606200,692,-140,712,-39,280,-371
22611464,691,-138,710,-39,280,-371
22616730,690,-139,707,-39,280,-371
22621994,692,-138,709,-39,280,-371
22627259,690,-139,710,-39,280,-371
22632523,692,-139,712,-39,280,-371
22638006,689,-140,711,-39,280,-371
22643271,690,-139,711,-39,280,-371
22648535,691,-139,711,-39,280,-371
22653800,691,-139,710,-39,280,-371
22659064,691,-140,711,-39,280,-371
22664328,691,-141,709,-39,280,-371
22669593,691,-139,710,-39,280,-371
22674859,692,-139,710,-39,280,-371
22680124,692,-140,712,-39,280,-371
22685388,692,-140,710,-39,280,-371
22690653,694,-138,710,-39,280,-371
22695918,693,-138,713,-39,280,-371
22701182,693,-139,709,-39,280,-371
22706447,691,-138,709,-39,280,-371
22711711,692,-139,710,-39,280,-371
22716977,693,-140,711,-39,280,-371
22722241,692,-140,709,-39,280,-371
22727505,690,-138,712,-35,284,-367
22733088,689,-138,712,-35,284,-367
